2025-02-18 16:44:37,377 INFO    MainThread:9767 [wandb_init.py:init():756] calling init triggers
2025-02-18 16:44:37,378 INFO    MainThread:9767 [wandb_init.py:init():761] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-18 16:44:37,378 INFO    MainThread:9767 [wandb_init.py:init():781] wandb.init() called when a run is still active
2025-02-18 16:44:37,378 INFO    MainThread:9767 [wandb_run.py:_config_callback():1253] config_cb None None {'epochs': 1, 'batch_size': 1, 'learning_rate': 1e-05, 'val_percent': 0.1, 'save_checkpoint': True, 'img_scale': 0.5, 'amp': False}
2025-02-18 16:44:45,278 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:44:45,278 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:45:57,508 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:45:57,511 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:45:57,512 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:02,261 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:02,263 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:02,264 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:03,647 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:03,650 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:03,650 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:04,712 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:04,714 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:04,714 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:04,918 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:04,920 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:04,920 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:05,073 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:05,077 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:05,077 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:05,228 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:05,314 INFO    MainThread:9767 [jupyter.py:save_ipynb():386] not saving jupyter notebook
2025-02-18 16:46:05,314 INFO    MainThread:9767 [wandb_init.py:_pause_backend():554] pausing backend
2025-02-18 16:46:05,530 INFO    MainThread:9767 [wandb_init.py:_resume_backend():559] resuming backend
2025-02-18 16:46:18,253 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():637] Logging user logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164618-ql91liff/logs/debug.log
2025-02-18 16:46:18,255 INFO    MainThread:9767 [wandb_init.py:setup_run_log_directory():638] Logging internal logs to /Users/mp/viscode-github/DLFromScratch/computer_vision/unet/wandb/run-20250218_164618-ql91liff/logs/debug-internal.log
2025-02-18 16:46:18,255 INFO    MainThread:9767 [wandb_init.py:init():756] calling init triggers
2025-02-18 16:46:18,255 INFO    MainThread:9767 [wandb_init.py:init():761] wandb.init called with sweep_config: {}
config: {'_wandb': {}}
2025-02-18 16:46:18,255 INFO    MainThread:9767 [wandb_init.py:init():781] wandb.init() called when a run is still active
